bibtex_key;title;author;journal;year;source
 ISI:000426904900023;Behavior Enhanced Deep Bot Detection in Social Media;Cai, Chiyu and Li, Linjing and Zeng, Daniel;;2017;ISI Web of Science
 ISI:000388117502082;Twitter Truths: Authenticating Analysis of Information Credibility;Chatterjee, Ram and Agarwal, Samiksha;;2016;ISI Web of Science
20183005610305;Hoax detection system on Indonesian news sites based on text classification using SVM and SGD;Prasetijo, Agung B. and Isnanto, R. Rizal and Eridani, Dania and Soetrisno, Yosua Alvin Adi and Arfan, M. and Sofwan, Aghus;Proceedings - 2017 4th International Conference on Information Technology, Computer, and Electrical Engineering, ICITACEE 2017;2018;El Compendex
20140717316684;Stock market manipulation using cyberattacks together with misinformation disseminated through social media;Maniere, Matti;Proceedings - SocialCom/PASSAT/BigData/EconCom/BioMedCom 2013;2013;El Compendex
Dou20041460;A rumor-spreading analog on unstructured P2P broadcast mechanism;Dou, W. and Wang, H.-M. and Jia, Y. and Zou, P.;Jisuanji Yanjiu yu Fazhan/Computer Research and Development;2004;Scopus
Even-Dar2007281;A note on maximizing the spread of influence in social networks;Even-Dar, E. and Shapira, A.;Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics);2007;Scopus
Sessions2009;"""You looked better on MySpace"" Deception and authenticity on Web 2.0";Sessions, L.F.;First Monday;2009;Scopus
Xiao2011859;A multi-agent simulation approach to rumor spread in virtual commnunity based on social network;Xiao, R. and Yu, T.;Intelligent Automation and Soft Computing;2011;Scopus
Palmer2011;Hybrid Elicitation of Latent Intent in Open Societies (HELIOS);Palmer, J.;2011 2nd Worldwide Cybersecurity Summit, WCS 2011;2011;Scopus
Safar2008119;Virtual social networks online and mobile systems;Safar, M. and Sawwan, H. and Taha, M. and Al-Fadhli, T.;1st International Conference on the Applications of Digital Information and Web Technologies, ICADIWT 2008;2008;Scopus
Rawal2013414;Verifying viral veracity?;Rawal, R. and Nixon, P.;Proceedings of the European Conference on e-Government, ECEG;2013;Scopus
Serrano2016140;Validating viral marketing strategies in Twitter via agent-based social simulation;Serrano, E. and Iglesias, C.A.;Expert Systems with Applications;2016;Scopus
Xu20162783;Using social dynamics to make individual predictions: Variational inference with a stochastic kinetic model;Xu, Z. and Dong, W. and Srihari, S.;Advances in Neural Information Processing Systems;2016;Scopus
VanDerWalt20186540;Using Machine Learning to Detect Fake Identities: Bots vs Humans;Van Der Walt, E. and Eloff, J.;IEEE Access;2018;Scopus
Tuna2016;User characterization for online social networks;Tuna, T. and Akbas, E. and Aksoy, A. and Canbaz, M.A. and Karabiyik, U. and Gonen, B. and Aygun, R.;Social Network Analysis and Mining;2016;Scopus
 ISI:000389267400079;Ups and Downs in Buzzes: Life Cycle Modeling for Temporal PatternDiscovery;Chang, Yi and Yamada, Makoto and Ortega, Antonio and Liu, Yan;;2014;ISI Web of Science
Yu2015558;Untrusted user detection in microblogs;Yu, Z. and Yu, H.;Proceedings - 2014 IEEE 13th International Conference on Trust, Security and Privacy in Computing and Communications, TrustCom 2014;2015;Scopus
20180804829256;Une methodologie pour la detection automatique de comptes multiples dans les reseaux sociaux: Application a Wikipedia;Yamak, Zaher and Saunier, Julien and Vercouter, Laurent;Revue d'Intelligence Artificielle;2016;El Compendex
Shu2018430;Understanding User Profiles on Social Media for Fake News Detection;Shu, K. and Wang, S. and Liu, H.;Proceedings - IEEE 1st Conference on Multimedia Information Processing and Retrieval, MIPR 2018;2018;Scopus
Chew2017102;Understanding Russian information operations using unsupervised multilingual topic modeling;Chew, P.A. and Turnley, J.G.;Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics);2017;Scopus
Baldoni2013165;Understanding (mis)information spreading for improving corporate network trustworthiness;Baldoni, R. and Bonomi, S. and Di Luna, G.A. and Montanari, L. and Sorella, M.;Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics);2013;Scopus
Fountoulakis20121642;Ultra-fast rumor spreading in social networks;Fountoulakis, N. and Panagiotou, K. and Sauerwald, T.;Proceedings of the Annual ACM-SIAM Symposium on Discrete Algorithms;2012;Scopus
Kydros20184;Twitting bad rumours - The grexit case;Kydros, D.;International Journal of Web Based Communities;2018;Scopus
Davanam2017271;Tweets to map: A framework for analysing textual tweets into geospatial maps;Davanam, L. and Tiwari, A. and Jain, K.;Concepts and Applications of Web GIS;2017;Scopus
Zhao20171;True lies in geospatial big data: detecting location spoofing in social media;Zhao, B. and Sui, D.Z.;Annals of GIS;2017;Scopus
Zhu201712;TRPM: A model of rumor propagation based on trust;Zhu, X. and Liu, F.;Proceedings - 2016 International Conference on Network and Information Systems for Computers, ICNISC 2016;2017;Scopus
Galhotra20152170;Tracking the conductance of rapidly evolving topic-subgraphs;Galhotra, S. and Bagchi, A. and Bedathur, S. and Ramanath, M. and Jain, V.;Proceedings of the VLDB Endowment;2015;Scopus
Dewan2017439;Towards understanding crisis events on online social networks through pictures;Dewan, P. and Suri, A. and Bharadhwaj, V. and Mithal, A. and Kumaraguru, P.;Proceedings of the 2017 IEEE/ACM International Conference on Advances in Social Networks Analysis and Mining, ASONAM 2017;2017;Scopus
Pasquini2015;Towards the verification of image integrity in online news;Pasquini, C. and Brunetta, C. and Vinci, A.F. and Conotter, V. and Boato, G.;2015 IEEE International Conference on Multimedia and Expo Workshops, ICMEW 2015;2015;Scopus
Mondal2017;Towards development of FOPL based tweet summarization technique in a post disaster scenario: From survey to solution;Mondal, T. and Pramanik, P. and Bhattacharya, I. and Saha, A. and Boral, N.;2017 51st Annual Conference on Information Sciences and Systems, CISS 2017;2017;Scopus
20173404062948;Towards Detecting Compromised Accounts on Social Networks;Egele, Manuel and Stringhini, Gianluca and Kruegel, Christopher and Vigna, Giovanni;IEEE Transactions on Dependable and Secure Computing;2017;El Compendex
Tripathy2013149;Towards combating rumors in social networks: Models and metrics;Tripathy, R.M. and Bagchi, A. and Mehta, S.;Intelligent Data Analysis;2013;Scopus
20165203169267;Toward understanding how users respond to rumours in social media;Dang, Anh and Smit, Michael and Moh'D, Abidalrahman and Minghim, Rosane and Milios, Evangelos;Proceedings of the 2016 IEEE/ACM International Conference on Advances in Social Networks Analysis and Mining, ASONAM 2016;2016;El Compendex
20163602766090;Topology identification of two-layer unidirectional complex dynamical networks based on auxiliary system approach;Wang, Yingfei and Wu, Xiaoqun and Lu, Jinhu;Proceedings of the 28th Chinese Control and Decision Conference, CCDC 2016;2016;El Compendex
Zhu2018195;Topic-aware influence maximization in large recommendation social networks;Zhu, J. and Ming, Q. and Wang, N.;Lecture Notes of the Institute for Computer Sciences, Social-Informatics and Telecommunications Engineering, LNICST;2018;Scopus
Wen20143306;To shut them up or to clarify: Restraining the spread of rumors in online social networks;Wen, S. and Jiang, J. and Xiang, Y. and Yu, S. and Zhou, W. and Jia, W.;IEEE Transactions on Parallel and Distributed Systems;2014;Scopus
 ISI:000414862500006;To share or not to share: The role of epistemic belief in online healthrumors;Chua, Alton Y. K. and Banerjee, Snehasish;INTERNATIONAL JOURNAL OF MEDICAL INFORMATICS;2017;ISI Web of Science
Pan201716774;Threat from Being Social: Vulnerability Analysis of Social Network Coupled Smart Grid;Pan, T. and Mishra, S. and Nguyen, L.N. and Lee, G. and Kang, J. and Seo, J. and Thai, M.T.;IEEE Access;2017;Scopus
20174804457594;Third person effects of fake news: Fake news regulation and media literacy interventions;Jang, S. Mo and Kim, Joon K.;Computers in Human Behavior;2018;El Compendex
Wang2014463;Think twice before reposting it: Promoting accountable behavior on Sina Weibo;Wang, Q. and Lu, T. and Ding, X. and Gu, N.;Proceedings of the 2014 IEEE 18th International Conference on Computer Supported Cooperative Work in Design, CSCWD 2014;2014;Scopus
Pacuk2016279;There is something beyond the twitter network;Pacuk, A. and Sankowski, P. and Wȩgrzycki, K. and Wygocki, P.;HT 2016 - Proceedings of the 27th ACM Conference on Hypertext and Social Media;2016;Scopus
Boshmaf201193;The Socialbot Network: When bots socialize for fame and money;Boshmaf, Y. and Muslukhov, I. and Beznosov, K. and Ripeanu, M.;ACM International Conference Proceeding Series;2011;Scopus
 ISI:000332133600003;The process of crisis information dissemination: impacts of the strengthof ties in social networks;Wei, Jiuchang and Bu, Bing and Guo, Xiumei and Gollagher, Margaret;KYBERNETES;2014;ISI Web of Science
Kurihara20141319;The multi agent based information diffusion model for false rumordiffusion analysis;Kurihara, S.;WWW 2014 Companion - Proceedings of the 23rd International Conference on World Wide Web;2014;Scopus
Mezghani201667;The influence of user profile enrichment on buzz spread in social media experiments on delicious [De l’influence de l’enrichissement de profil utilisateur sur la propagation de buzz dans les médias sociaux. Expérimentations sur delicious];Mezghani, M. and Péninou, A. and Sèdes, F. and On-At, S. and Quirin, A. and Canut, M.-F.;Ingenierie des Systemes d'Information;2016;Scopus
Meng201615;The governance strategies for public emergencies on social media and their effects: A case study based on the microblog data;Meng, Q. and Zhang, N. and Zhao, X. and Li, F. and Guan, X.;Electronic Markets;2016;Scopus
Introne2017;The Collaborative Construction and Evolution of Pseudo-knowledge in Online Conversations;Introne, J. and Iandoli, L. and DeCook, J. and Gokce Yildirim, I. and Elzeini, S.;ACM International Conference Proceeding Series;2017;Scopus
Song2017847;Temporal influence blocking: Minimizing the effect of misinformation in social networks;Song, C. and Hsu, W. and Lee, M.L.;Proceedings - International Conference on Data Engineering;2017;Scopus
Wang2018689;Targeted influence minimization in social networks;Wang, X. and Deng, K. and Li, J. and Yu, J.X. and Jensen, C.S. and Yang, X.;Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics);2018;Scopus
Vardasbi2017;SWIM: Stepped weighted shell decomposition influence maximization for large-scale networks;Vardasbi, A. and Faili, H. and Asadpour, M.;ACM Transactions on Information Systems;2017;Scopus
Hou2010628;SUPE-net: An efficient parallel simulation environment for large-scale networked social dynamics;Hou, B. and Yao, Y. and Wang, B. and Liao, D.;Proceedings - 2010 IEEE/ACM International Conference on Green Computing and Communications, GreenCom 2010, 2010 IEEE/ACM International Conference on Cyber, Physical and Social Computing, CPSCom 2010;2010;Scopus
GomezRodriguez201323;Structure and dynamics of information pathways in online media;Gomez Rodriguez, M. and Leskovec, J. and Schölkopf, B.;WSDM 2013 - Proceedings of the 6th ACM International Conference on Web Search and Data Mining;2013;Scopus
Maniere2013950;Stock market manipulation using cyberattacks together with misinformation disseminated through social media;Maniere, M.;Proceedings - SocialCom/PASSAT/BigData/EconCom/BioMedCom 2013;2013;Scopus
srinivasan2014326;Stemming the flow of information in a social network;srinivasan, B. and Kumar, A. and Gupta, S. and Gupta, K.;Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics);2014;Scopus
Jiang2017;Stability analysis and control models for rumor spreading in online social networks;Jiang, P. and Yan, X.;International Journal of Modern Physics C;2017;Scopus
Brach2014107;Spreading rumours without the network;Brach, P. and Epasto, A. and Panconesi, A. and Sankowski, P.;COSN 2014 - Proceedings of the 2014 ACM Conference on Online Social Networks;2014;Scopus
Vega-Oliveros201573;Spreader selection by community to maximize information diffusion in social networks;Vega-Oliveros, D.A. and Berton, L.;CEUR Workshop Proceedings;2015;Scopus
Xi2013895;Source localization in complex networks using a frequency-domain approach;Xi, C. and Khan, U.A.;2013 IEEE Global Conference on Signal and Information Processing, GlobalSIP 2013 - Proceedings;2013;Scopus
Kantarci201659;SONATA: Social network assisted trustworthiness assurance in smart city crowdsensing;Kantarci, B. and Carr, K.G. and Pearsall, C.D.;International Journal of Distributed Systems and Technologies;2016;Scopus
Kimura2008977;Solving the contamination minimization problem on networks for the linear threshold model;Kimura, M. and Saito, K. and Motoda, H.;Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics);2008;Scopus
Yamak2018124;SocksCatch: Automatic detection and grouping of sockpuppets in social media;Yamak, Z. and Saunier, J. and Vercouter, L.;Knowledge-Based Systems;2018;Scopus
Pak201495;Social structural behavior of deception in computer-mediated communication;Pak, J. and Zhou, L.;Decision Support Systems;2014;Scopus
 ISI:000389267400019;Social Spammer Detection with Sentiment Information;Hu, Xia and Tang, Jiliang and Gao, Huiji and Liu, Huan;;2014;ISI Web of Science
Lee2014199;Social spam, campaigns, misinformation and crowdturfing;Lee, K. and Caverlee, J. and Pu, C.;WWW 2014 Companion - Proceedings of the 23rd International Conference on World Wide Web;2014;Scopus
Doerr201121;Social networks spread rumors in sublogarithmic time;Doerr, B. and Fouz, M. and Friedrich, T.;Proceedings of the Annual ACM Symposium on Theory of Computing;2011;Scopus
20133116558659;Social network modeling using the DAWN (Dynamic Adjustable Weighted Network) algorithm;Nassersharif, Nakisa;Simulation Series;2013;El Compendex
Wan201539;Social Media Data Aggregation and Mining for Internet-Scale Customer Relationship Management;Wan, S. and Paris, C. and Georgakopoulos, D.;Proceedings - 2015 IEEE 16th International Conference on Information Reuse and Integration, IRI 2015;2015;Scopus
